tic,earnings_surprise_ratio,absolute_surprise,price_reaction,rolling_volatility,interest_rate,date
HPK,-1.3434343434343434,0.665,-0.147211,0.07544579187510105,0.044,2025-04-13
HQY,0.09690269318477034,0.03356999999999999,-0.032947,0.6516074683468241,0.044,2025-04-13
HRB,0.07042253521126764,0.3250000000000002,0.006452,0.7982714656533454,0.044,2025-04-13
HRL,0.023069207622868626,0.01150000000000001,0.027826,0.2407540359465483,0.044,2025-04-13
HRMY,9.723062029935214,1.30571,0.139615,0.03563884773935117,0.044,2025-04-13
HSCS,-4.374285714285714,15.309999999999999,0.221333,0.03902748472081079,0.044,2025-04-13
HSDT,0.8571428571428571,9.0,0.168929,0.055945909420424135,0.044,2025-04-13
HSIC,0.47368170852001945,0.39857,0.079178,0.02972506212990299,0.044,2025-04-13
HSII,2.0379241516966067,0.7657499999999999,0.112623,0.03239507177009723,0.044,2025-04-13
HSTM,3.166666666666667,0.038000000000000006,-0.170097,0.04174468884238175,0.044,2025-04-13
HSY,0.2057207398264334,0.43167,-0.036497,0.036220257864317186,0.044,2025-04-13
HTBK,-0.15730337078651685,0.027999999999999997,-0.045614,0.16610009038455573,0.044,2025-04-13
HTCR,4.333333333333334,0.13,0.921875,0.1805793667441818,0.044,2025-04-13
HTGC,0.04065040650406502,0.01874999999999999,0.038931,0.718363080256509,0.044,2025-04-13
HTHT,-3.62986159135847,3.7266700000000004,-0.066753,0.024630304888330186,0.044,2025-04-13
HTLD,-2.5824871422919693,0.19583,-0.075542,0.03253508683861644,0.044,2025-04-13
HTOO,4.452830188679246,2.3600000000000003,-0.139303,0.05759719869130112,0.044,2025-04-13
HUBG,0.7449646272674396,0.55073,0.081447,0.03405050515771478,0.044,2025-04-13
HUBS,0.34636832216383506,0.3447300000000001,-0.012878,0.16702593413751704,0.044,2025-04-13
HUM,0.22270334257499763,2.28768,0.010318,0.06768034007880602,0.044,2025-04-13
HURN,2.675675675675676,0.49500000000000005,0.080616,0.03126194584440077,0.044,2025-04-13
HUYA,3.275901308643252,0.63333,0.382609,0.08741651263760013,0.044,2025-04-13
HWKN,0.8300653594771243,0.5080000000000001,0.080217,0.0342929657473378,0.044,2025-04-13
HXL,-5.061624649859944,0.3614,0.060018,0.030886521010298755,0.044,2025-04-13
HYLN,0.13043478260869562,0.023999999999999994,0.047619,0.7185251495702455,0.044,2025-04-13
HYMC,-12.0,7.2,0.8125,0.16032780359340437,0.044,2025-04-13
HYPR,-0.2222222222222222,0.06,-0.232297,0.07632187514149497,0.044,2025-04-13
HZO,1.2749912500336538,0.94714,0.081928,0.02249348454875193,0.044,2025-04-13
IART,0.47351359316289715,0.2570800000000001,0.059168,0.07039803904221029,0.044,2025-04-13
IAS,1.249718785151856,0.01111,0.021687,0.7189067872428526,0.044,2025-04-13
IBCP,1.6377952755905514,0.41600000000000004,0.093344,0.030604520969930746,0.044,2025-04-13
IBEX,0.34615384615384603,0.17999999999999994,0.053521,0.797255455537441,0.044,2025-04-13
IBKR,0.8114214891791399,0.25532999999999995,0.042507,0.03019856845157081,0.044,2025-04-13
IBM,0.15545632151828062,0.27849999999999975,-0.09905,0.031765186340797995,0.044,2025-04-13
IBN,-0.6579622442938894,0.10003000000000001,0.079042,0.05229594066144697,0.044,2025-04-13
IBTA,-0.5559982553958955,0.47167000000000003,-0.266884,0.05398545048531118,0.044,2025-04-13
ICCM,0.04347826086956525,0.0050000000000000044,0.009309,0.6507900657786568,0.044,2025-04-13
ICFI,0.2156593406593407,0.31400000000000006,0.009835,0.06676992005404744,0.044,2025-04-13
ICHR,0.23575588756647253,0.23275,0.084201,0.08633958073499985,0.044,2025-04-13
ICLR,-0.12696530534062686,0.48719,-0.210251,0.06583685503501802,0.044,2025-04-13
ICON,-12.842105263157894,4.88,-0.013946,0.6261553778337444,0.044,2025-04-13
ICUI,0.5628130635143259,0.5618000000000001,0.242713,0.05090313947122391,0.044,2025-04-13
IDA,-0.0807453416149069,0.06500000000000006,-0.04224,0.42621858010086394,0.044,2025-04-13
IDN,13.012012012012011,0.04333,0.748571,0.18404096809384418,0.044,2025-04-13
IDXX,0.369815104105948,0.6344400000000001,-0.041827,0.027533174781350218,0.044,2025-04-13
IDYA,-1.3227323946743685,2.41814,-0.045566,0.05719165765916866,0.044,2025-04-13
IE,-1.6285714285714288,0.28500000000000003,0.029094,0.21925413590411882,0.044,2025-04-13
IEX,0.1696590443885606,0.20306999999999986,-0.072204,0.04764933695352391,0.044,2025-04-13
IFF,-0.21647230320699704,0.23759999999999992,-0.193677,0.0524276077335939,0.044,2025-04-13
IFS,-4.033382847314518,1.54773,-0.031439,0.06928013674398736,0.044,2025-04-13
IGIC,1.0666666666666667,0.32,0.043771,0.17137242836847097,0.044,2025-04-13
IIIV,-0.8032104804475556,0.28571,-0.074701,0.06707106181579779,0.044,2025-04-13
IINN,0.197142857142857,0.06899999999999995,0.190075,0.056208393216353174,0.044,2025-04-13
IIPR,-0.05299757373830922,0.0766699999999998,-0.008657,0.625947644991988,0.044,2025-04-13
IKNA,1.136665365091761,0.5822,0.232964,0.14308153042666613,0.044,2025-04-13
IKT,0.4210526315789473,0.9599999999999997,0.061453,0.05144516040440184,0.044,2025-04-13
ILMN,-0.6013289036544851,0.543,-0.024783,0.07379875146410442,0.044,2025-04-13
ILPT,-inf,2.2,0.04158,0.023786336144578923,0.044,2025-04-13
IMAB,0.6469658247569053,0.8429900000000001,-0.071429,0.05493563784430463,0.044,2025-04-13
IMAX,-1.4855012427506211,0.44825,-0.032958,0.1129863651580119,0.044,2025-04-13
IMCR,0.7955754944079676,54.484939999999995,0.08263,0.05702253691446082,0.044,2025-04-13
IMMR,1.6409495548961421,0.5529999999999999,-0.012127,0.32620270640573074,0.044,2025-04-13
IMMX,-0.4117647058823528,0.06999999999999998,0.005495,0.3476158271943917,0.044,2025-04-13
IMNM,-13.89429287403381,3.93667,-0.104133,0.16304136461796526,0.044,2025-04-13
IMVT,0.0769305511696261,0.031669999999999976,-0.043222,0.4785947147364901,0.044,2025-04-13
INAB,0.20754716981132082,0.05500000000000002,0.174658,0.07249416674340697,0.044,2025-04-13
INBX,35.85555555555556,129.08,-0.001745,0.136089692789853,0.044,2025-04-13
INDB,0.4818181818181816,0.5299999999999998,0.045329,0.02169665226097066,0.044,2025-04-13
INFY,-0.04666066415973737,0.008810000000000012,-0.027426,0.1537279086500327,0.044,2025-04-13
INM,-1.550909090909091,170.60000000000002,0.313112,0.06369389949925218,0.044,2025-04-13
INMB,0.12,0.03,-0.297917,0.1515686345123108,0.044,2025-04-13
INOD,2.984375,0.382,0.757601,0.159721415154388,0.044,2025-04-13
INSE,1.6176496539901426,1.2833299999999999,0.243208,0.056647420457650324,0.044,2025-04-13
INTC,0.544673586081678,0.60297,-0.116786,0.02526752963115054,0.044,2025-04-13
INTT,-0.4285714285714286,0.06000000000000001,-0.227092,0.04910664861411396,0.044,2025-04-13
INTU,0.5289988532508603,0.7611500000000002,-0.030576,0.04970080775082973,0.044,2025-04-13
INVH,-0.34976971010566243,0.06455,-0.077009,0.051988600092235146,0.044,2025-04-13
INVZ,0.16000000000000003,0.04000000000000001,0.156788,0.151089954489481,0.044,2025-04-13
INZY,-4.35929203539823,6.157500000000001,-0.10979,0.0494546992842139,0.044,2025-04-13
IOBT,-22.05,35.28,-0.174,0.06019205355366304,0.044,2025-04-13
IOT,0.6666666666666666,0.039999999999999994,0.045378,0.6522372083295698,0.044,2025-04-13
IP,0.9815739358690618,0.38142000000000004,-0.008713,0.06850041293292829,0.044,2025-04-13
IPG,0.6579819990525815,0.27779999999999994,0.113208,0.02285058573622608,0.044,2025-04-13
IPGP,0.3415258576548899,0.3335,0.077358,0.06543809433740032,0.044,2025-04-13
IPSC,-3.631962944296445,1.5133299999999998,0.02994,0.055649683442006666,0.044,2025-04-13
IPWR,0.11904761904761903,0.04999999999999999,-0.002679,0.3536570525890481,0.044,2025-04-13
IR,0.06976834652714294,0.21521999999999997,-0.091335,0.05334931498854373,0.044,2025-04-13
IRBT,-2.057635175282234,3.463,-0.031806,0.06932268453510858,0.044,2025-04-13
IREN,-1.575757575757576,0.20800000000000002,0.669922,0.13224470608701613,0.044,2025-04-13
IRIX,-0.5454545454545455,0.06000000000000001,-0.282513,0.07436775777662478,0.044,2025-04-13
IRMD,0.5714285714285715,0.12000000000000002,0.236641,0.055198451319533014,0.044,2025-04-13
IRTC,0.26065208660411116,0.28556000000000004,0.590104,0.11639349754327043,0.044,2025-04-13
IRWD,-1.0,0.15333,-0.326123,0.08549472796872862,0.044,2025-04-13
ISPR,-inf,0.03,0.509259,0.11605186051925853,0.044,2025-04-13
ISRG,0.3368692105233175,0.29566000000000003,0.098963,0.03068737305341856,0.044,2025-04-13
ISTR,-0.6758893280632413,0.4275000000000001,-0.13983,0.04412118286835081,0.044,2025-04-13
ITMR,-0.6605166051660517,0.1432,-0.073856,0.042003845951459104,0.044,2025-04-13
ITOS,-62.08021390374331,29.022499999999997,-0.0789,0.05550661055050874,0.044,2025-04-13
ITRI,3.5888743210339014,0.38322,-0.019416,0.7195291466425052,0.044,2025-04-13
ITRM,-10.571428571428571,11.1,0.082474,0.05601397932208963,0.044,2025-04-13
ITW,0.1446930864417896,0.3728900000000004,0.045878,0.03165049298014322,0.044,2025-04-13
IVT,2.0,0.02,0.057119,0.07485304649914021,0.044,2025-04-13
IVZ,-0.34685723067465807,0.18056,-0.211329,0.08835015043567135,0.044,2025-04-13
IXHL,-13.330523167326195,10.07241,-0.145299,0.059094491776060486,0.044,2025-04-13
IZEA,-0.7500000000000001,0.12000000000000002,0.18631,0.11817498889914417,0.044,2025-04-13
JAKK,4.962264150943396,2.63,0.314988,0.06423364219981743,0.044,2025-04-13
JAMF,0.20048019207683068,0.0016699999999999996,-0.221415,0.13794370984257012,0.044,2025-04-13
JANX,-3.769230769230769,0.49,-0.121649,0.03468401572988214,0.044,2025-04-13
JBGS,12.333333333333336,1.11,0.021104,0.05570791767850286,0.044,2025-04-13
JBHT,-0.21855921855921853,0.5369999999999999,0.049521,0.02609266428246351,0.044,2025-04-13
JBI,-0.4642770174840501,0.09533000000000001,-0.297769,0.05614995691715643,0.044,2025-04-13
JBLU,-3.224719101123595,0.35874999999999996,-0.064028,0.04693686814073842,0.044,2025-04-13
JBSS,0.7727272727272725,0.5099999999999999,-0.031372,0.06649304742887176,0.044,2025-04-13
JD,0.5402716868114235,3.283149999999999,0.042471,0.12245667622010002,0.044,2025-04-13
JELD,4.633349428617414,0.28786999999999996,0.142176,0.0426734811604933,0.044,2025-04-13
JFIN,-0.25,0.25,0.966102,0.20367384521259196,0.044,2025-04-13
JHG,0.3756613756613757,0.28400000000000003,-0.08819,0.0331146568900724,0.044,2025-04-13
JILL,-4.416666666666667,2.65,-0.106875,0.043716490152939325,0.044,2025-04-13
JJSF,0.9483870967741935,0.735,-0.043573,0.08638749786198992,0.044,2025-04-13
JKHY,0.1945647304763326,0.15635999999999994,0.087453,0.037829640128574656,0.044,2025-04-13
JKS,1.2986111111111112,1.87,0.140981,0.03071263405045264,0.044,2025-04-13
JMIA,0.6103870804355872,0.31332999999999994,-0.155673,0.10507021927878521,0.044,2025-04-13
JNJ,0.15261643931725005,0.3045399999999998,-0.016314,0.09147476872381734,0.044,2025-04-13
JNPR,-0.2931573067013248,0.12857000000000002,-0.006402,0.07284254300957707,0.044,2025-04-13
JOB,5.08695652173913,2.34,-0.265432,0.0609542678465904,0.044,2025-04-13
JOBS,-0.5761772853185596,2.08,0.011538,0.05603259629643836,0.044,2025-04-13
JOBY,-2.0779753761969904,0.3038,0.09816,0.03621965991005199,0.044,2025-04-13
JRSH,-2.076923076923077,0.135,0.023109,0.47889737937756083,0.044,2025-04-13
JSPR,-1.2998544395924307,4.465,0.167742,0.14382076383808937,0.044,2025-04-13
JTAI,-5.833333333333333,236.25,-0.004118,0.08930511348426666,0.044,2025-04-13
JVA,-1.5714285714285714,0.11000000000000001,0.010415,0.06821180560931342,0.044,2025-04-13
JYNT,-63.5,0.762,0.299781,0.0756458847578092,0.044,2025-04-13
K,0.3244325767690253,0.30374999999999996,0.005218,0.08663025461955164,0.044,2025-04-13
KALA,-0.710691823899371,14.125,-0.142857,0.051436326064939725,0.044,2025-04-13
KAR,-1.0358808754933622,0.2887,-0.137053,0.035256392769648225,0.044,2025-04-13
KARO,0.15975539039305467,0.8733300000000002,-0.003203,0.05330342774426691,0.044,2025-04-13
KBDC,0.04330708661417327,0.02200000000000002,0.009091,0.09256412356142682,0.044,2025-04-13
KBH,0.4134751295685536,0.18429,0.376211,0.14359392564092147,0.044,2025-04-13
KBNT,0.15,0.03,0.489362,0.12960372083861474,0.044,2025-04-13
KBR,0.1811023622047242,0.1057999999999999,0.074189,0.02957947991654365,0.044,2025-04-13
KD,-2.135493985464469,2.20667,-0.128651,0.04641136932683376,0.044,2025-04-13
KEX,0.20934959349593493,0.20599999999999996,0.109946,0.02757595044128168,0.044,2025-04-13
KFY,0.5319018561544155,0.20832999999999996,0.000977,0.47870554574403734,0.044,2025-04-13
KHC,0.25608166120774634,0.16105999999999998,0.05594,0.030705589155312647,0.044,2025-04-13
KIM,22.85935537881959,1.63833,0.042832,0.0525773122218914,0.044,2025-04-13
KIRK,3.6885245901639343,1.125,0.193445,0.0650541571007727,0.044,2025-04-13
KITT,4.0,21.6,0.060773,0.0280493518586126,0.044,2025-04-13
KLAC,0.13708474663625853,0.85114,-0.027274,0.04691993627825308,0.044,2025-04-13
KLDO,0.1896551724137931,0.10999999999999999,-0.817635,0.1600305999583088,0.044,2025-04-13
KLG,-0.013990672884743444,0.005249999999999977,0.019709,0.39331870909512273,0.044,2025-04-13
KLIC,-4.925619834710743,1.192,0.003957,0.08444972120234465,0.044,2025-04-13
KLTR,-2.6986301369863015,0.197,-0.279441,0.07694461442708964,0.044,2025-04-13
KLXE,-10.15151515151515,3.35,0.139785,0.08508754271735804,0.044,2025-04-13
KMB,0.2305394170549089,0.37656999999999985,0.055146,0.022301456784766405,0.044,2025-04-13
KMDA,-2.6,0.065,0.153846,0.10930456239008642,0.044,2025-04-13
KMI,1.471169686985173,0.35719999999999996,0.025882,0.022658741857949544,0.044,2025-04-13
KMT,0.0,0.0,0.023643,0.7983961256617127,0.044,2025-04-13
KMX,0.6093796851000814,0.99583,0.066734,0.029952449800774605,0.044,2025-04-13
KNF,0.38461786157041433,0.7166700000000001,-0.061398,0.07082189108450847,0.044,2025-04-13
KNOP,-1.6226415094339623,0.8600000000000001,-0.014975,0.04814817959920605,0.044,2025-04-13
KNSA,3.0638977635782747,2.3975,0.120841,0.03747035833689812,0.044,2025-04-13
KNSL,0.6130504915238764,0.6042900000000001,0.13493,0.03507331455747052,0.044,2025-04-13
KO,0.20826596066028186,0.11721000000000004,0.009563,0.08096771707746794,0.044,2025-04-13
KOD,-0.3146008827655091,0.42837000000000014,-0.804171,0.14760676070033943,0.044,2025-04-13
KOPN,0.20000000000000004,0.010000000000000002,-0.047778,0.426491627734916,0.044,2025-04-13
KPLT,-1.4916201117318435,2.67,-0.267391,0.07477095762692135,0.044,2025-04-13
KR,0.18214780376346473,0.20647000000000015,0.098831,0.07077257123280252,0.044,2025-04-13
KRBP,-1.0,11.4,0.010345,0.16001798967373373,0.044,2025-04-13
KREF,-4.318385650224215,0.4815,-0.138488,0.05917027392612679,0.044,2025-04-13
KRG,-51.0,0.51,0.045476,0.02772661032130203,0.044,2025-04-13
KRKR,2.3333333333333335,9.8,-0.042373,0.05893441954479366,0.044,2025-04-13
KRNT,0.15384615384615388,0.020000000000000004,0.001287,0.7964539843027465,0.044,2025-04-13
KRNY,-17.11111111111111,1.54,0.050919,0.04041589468302864,0.044,2025-04-13
KROS,-12.810810810810812,4.74,0.062033,0.10012564742787229,0.044,2025-04-13
KRP,-18.76908023483366,2.39775,0.034978,0.064366102054486,0.044,2025-04-13
KRUS,-270.0058479532164,0.46171,-0.081079,0.09121046619947797,0.044,2025-04-13
KSCP,0.2727272727272727,1.5,0.126984,0.043947539455410106,0.044,2025-04-13
KSPI,-0.040340732953243606,52.377500000000055,-0.053338,0.032435691301596035,0.044,2025-04-13
KSS,-3.5446332764452806,3.4685300000000003,-0.02219,0.061208674133654085,0.044,2025-04-13
KTB,1.3080260303687634,0.75375,0.112,0.033538956263173526,0.044,2025-04-13
KTTA,3.4,3.4,-0.007407,0.268059594942937,0.044,2025-04-13
KULR,-0.3847219016847449,0.016669999999999997,0.421435,0.08528424246351533,0.044,2025-04-13
KVHI,-20.0,0.6,0.033708,0.1968782922938172,0.044,2025-04-13
KVUE,0.1619462599854758,0.04460000000000003,0.146784,0.12241408255373304,0.044,2025-04-13
KVYO,0.5237708248679398,0.051559999999999995,0.333622,0.1363723652516256,0.044,2025-04-13
KYMR,-0.4033336971605883,0.25867000000000007,0.181291,0.04029095089790362,0.044,2025-04-13
KYTX,-7.324371565731854,23.63333,-0.093398,0.09640608434001717,0.044,2025-04-13
KZR,0.19871794871794876,0.7440000000000002,0.166987,0.03633931540687405,0.044,2025-04-13
LAC,-2.411764705882353,0.10250000000000001,-0.039387,0.05919132240017428,0.044,2025-04-13
LADR,3.499437570303712,0.09333,0.006812,0.17386579833012394,0.044,2025-04-13
LAKE,5.903225806451613,0.915,0.20412,0.1846702766118921,0.044,2025-04-13
LAMR,-0.49651432997676215,0.6409999999999999,-0.027308,0.028993790664532282,0.044,2025-04-13
LANC,-0.7436893203883495,0.9575,-0.105615,0.05783248694106354,0.044,2025-04-13
LAZ,0.7056780584040607,0.68678,0.02261,0.03557995251444264,0.044,2025-04-13
LAZR,-50.32075471698112,40.004999999999995,0.152161,0.02943427173813103,0.044,2025-04-13
LCID,0.17322834645669297,0.04400000000000001,0.237077,0.05826742663201619,0.044,2025-04-13
LCUT,0.26114649681528657,0.20499999999999996,-0.244094,0.10820773242583648,0.044,2025-04-13
LDI,0.7350353203618786,0.41516999999999993,-0.121693,0.03356531261287675,0.044,2025-04-13
LEA,0.26455681182513174,0.7803499999999999,0.01514,0.05831659571328155,0.044,2025-04-13
LEE,-1.8320610687022902,2.4000000000000004,0.005062,0.6503274166839603,0.044,2025-04-13
LEG,-0.04166666666666659,0.009999999999999981,-0.26674,0.06017690170087659,0.044,2025-04-13
LEGH,-0.603399433427762,0.42599999999999993,-0.156014,0.08805027208769446,0.044,2025-04-13
LEGN,-3.846153846153846,1.0,-0.043835,0.0576120675455158,0.044,2025-04-13
LEN,0.38165878530184033,1.2485699999999995,-0.003208,0.07781644750423566,0.044,2025-04-13
LFST,-0.5714285714285713,0.07999999999999999,-0.464563,0.10878822049582589,0.044,2025-04-13
LFUS,0.5405989502933005,1.7510000000000003,0.106732,0.03162325234031859,0.044,2025-04-13
LGIH,0.5790967566551932,1.4485700000000001,-0.050864,0.042179931069158766,0.044,2025-04-13
LGL,58.699999999999996,5.87,-0.020661,0.0741532454347477,0.044,2025-04-13
LGND,1.5503355704697983,1.3859999999999997,-0.023699,0.056520970728142446,0.044,2025-04-13
LGO,-2.8181818181818183,0.155,-0.04712,0.15659445622695534,0.044,2025-04-13
LIDR,-2.0,3.0,0.13089,0.044247932409506474,0.044,2025-04-13
LIF,-0.6216216216216216,0.057499999999999996,0.091277,0.10857422987179678,0.044,2025-04-13
LINK,0.6,0.060000000000000005,0.092683,0.15469275933764698,0.044,2025-04-13
LIQT,-3.0000000000000004,1.2000000000000002,0.106095,0.07122780204935236,0.044,2025-04-13
LKFN,-0.37414219050233327,0.34075,0.013384,0.04810219830113931,0.044,2025-04-13
LLY,0.5092421833190238,1.32267,0.001288,0.29613573369117235,0.044,2025-04-13
LM,0.15923581356760513,0.14011000000000007,0.001006,0.05972148468044637,0.044,2025-04-13
LMAT,30.484257871064468,0.20332999999999998,0.103007,0.027369344247665222,0.044,2025-04-13
LMFA,-2.3555555555555556,6.36,-0.070909,0.06981997803715687,0.044,2025-04-13
LMND,0.06750026491469745,0.06369999999999998,0.47,0.09810810259465223,0.044,2025-04-13
LMNR,3.3863636363636362,1.192,0.04534,0.06495190606124172,0.044,2025-04-13
LMPX,2.135135135135135,0.79,0.088584,0.06291362222925904,0.044,2025-04-13
LNC,-1.3547759245115671,2.7494500000000004,0.251247,0.08989644025760168,0.044,2025-04-13
LNKB,1.2162162162162162,0.45,0.033386,0.05558262328541444,0.044,2025-04-13
LNSR,-1.6779661016949154,0.49500000000000005,-0.099323,0.1142533527882287,0.044,2025-04-13
LNTH,1.108695652173913,0.51,0.123309,0.032842355227542794,0.044,2025-04-13
LNZA,-0.03174603174603177,0.0040000000000000036,0.200837,0.03924056958653392,0.044,2025-04-13
LOAR,0.3043042038727803,0.03033000000000001,0.189055,0.05705574825891595,0.044,2025-04-13
LOB,1.478902953586498,0.8412,-0.031863,0.1658252673559992,0.044,2025-04-13
LOCO,3.0000000000000004,0.15000000000000002,0.148837,0.043253508273046734,0.044,2025-04-13
LOGI,1.3966740034238199,1.42775,0.04512,0.03958748762658678,0.044,2025-04-13
LOMA,8.377726887192535,493.86699999999996,-0.059896,0.05918550008653163,0.044,2025-04-13
LOPE,0.15950564568820338,0.17332999999999998,0.125369,0.04315583648236828,0.044,2025-04-13
LOVE,2.7709211821745026,1.4916699999999998,0.208183,0.0628978640253173,0.044,2025-04-13
LOW,0.2722818969553446,0.80254,0.026941,0.05273730404609866,0.044,2025-04-13
LPCN,15.999999999999998,2.7199999999999998,0.084615,0.04326465775097893,0.044,2025-04-13
LPLA,0.12095237838609812,0.4488700000000003,0.117291,0.03976461595126264,0.044,2025-04-13
LPSN,-1.4725768746628307,0.3275600000000001,-0.577277,0.11773161720119647,0.044,2025-04-13
LPTH,inf,0.03,0.51282,0.09792398919039667,0.044,2025-04-13
LPTV,-0.09999999999999995,0.009999999999999995,0.109085,0.39285362992984707,0.044,2025-04-13
LPTX,-2.2653061224489797,2.22,0.171333,0.054067795752810316,0.044,2025-04-13
LPX,0.3635026869023537,0.4078900000000001,0.207894,0.07879740365631088,0.044,2025-04-13
LQDA,0.3421052631578948,0.07800000000000001,0.278459,0.08235385046867111,0.044,2025-04-13
LQDT,0.28571428571428586,0.060000000000000026,0.012105,0.7974992432924778,0.044,2025-04-13
LRCX,0.20569119012507509,0.15064,0.032107,0.04891565257030006,0.044,2025-04-13
LRN,3.3585106876246114,0.7243299999999999,0.391068,0.07478866805815122,0.044,2025-04-13
LSB,0.0670536514575953,0.015710000000000002,0.06643,0.019400177530436893,0.044,2025-04-13
LSCC,0.01602637834521899,0.008360000000000034,-0.173577,0.041718369396794006,0.044,2025-04-13
LSEA,2.55,0.51,0.052632,0.07370795316470291,0.044,2025-04-13
LSF,1.0869565217391304,0.25,1.043011,0.19154539333968593,0.044,2025-04-13
LSTR,0.23643611131615844,0.3843599999999998,0.012695,0.03567010324859819,0.044,2025-04-13
LTH,2.3793103448275863,0.207,0.183953,0.06665119331778853,0.044,2025-04-13
LTRN,0.3626373626373627,0.16500000000000004,0.332143,0.07853649534154879,0.044,2025-04-13
LTRPA,-1.3636363636363638,0.30000000000000004,-0.133858,0.052616491098804494,0.044,2025-04-13
LTRX,0.5418502202643173,0.024600000000000004,0.385417,0.09660940704190595,0.044,2025-04-13
LUCD,-0.0454545454545455,0.010000000000000009,0.03006,0.3268556061967027,0.044,2025-04-13
LUCY,-0.35714285714285715,1.0,0.118315,0.11061547001171414,0.044,2025-04-13
LULU,0.015723398204201083,0.0309600000000001,-0.128488,0.6512605360188173,0.044,2025-04-13
LUNA,-0.07695857851621087,0.006669999999999995,-0.320794,0.06721616933174039,0.044,2025-04-13
LUNG,0.04178329172655515,0.016569999999999974,-0.6094,0.11926807009725257,0.044,2025-04-13
LUV,0.23310603943856226,0.39210999999999996,-0.036237,0.06581665987795021,0.044,2025-04-13
LUXH,-1.9000000000000001,13.3,0.176634,0.10623405660337405,0.044,2025-04-13
LVLU,-4.88235294117647,0.2075,-0.1875,0.054472912477826686,0.044,2025-04-13
LVRO,-22.400000000000002,0.56,-0.137558,0.0442247473024337,0.044,2025-04-13
LVTX,-14.13451532562326,11.463940000000001,-0.073118,0.047004007668460024,0.044,2025-04-13
LVWR,0.42105263157894735,0.08,0.10327,0.04216550352507215,0.044,2025-04-13
LW,-0.3792576558222448,0.4765599999999999,-0.282371,0.05326505169674775,0.044,2025-04-13
LWAY,0.24999999999999994,0.04999999999999999,0.486173,0.09676697547404878,0.044,2025-04-13
LX,-6.247999999999999,3.905,0.023649,0.31311793233500984,0.044,2025-04-13
LXEO,-0.3115817085930707,0.21143,-0.145244,0.06537020189345885,0.044,2025-04-13
LXP,52.142857142857146,0.9125000000000001,0.027609,0.060460534808159404,0.044,2025-04-13
LYEL,-1.4383561643835618,0.525,0.037115,0.0632991877950484,0.044,2025-04-13
LYFT,-0.7334605597964378,0.46120000000000005,0.216692,0.06035503884383037,0.044,2025-04-13
LYRA,-0.3358778625954197,0.08799999999999997,-0.870596,0.17144426427080375,0.044,2025-04-13
LYTS,0.0666666666666666,0.014999999999999986,-0.014755,0.49365356183680137,0.044,2025-04-13
LYV,-0.282420749279539,0.5880000000000001,0.003792,0.10443533753110995,0.044,2025-04-13
LZM,-26.454545454545453,4.365,-0.112554,0.07820153692452121,0.044,2025-04-13
MAA,0.946524064171123,0.885,0.045398,0.033758365848549514,0.044,2025-04-13
MAIA,0.7215189873417722,0.28500000000000003,-0.123494,0.06397393265443661,0.044,2025-04-13
MANH,0.630861537842028,0.31333000000000005,0.079867,0.029783964995068486,0.044,2025-04-13
MARA,-7.966141020095165,2.0257099999999997,0.159461,0.04853697943758215,0.044,2025-04-13
MAS,0.329923273657289,0.258,0.024303,0.04066914046652961,0.044,2025-04-13
MAT,1.4310975765795733,0.5592299999999999,0.095588,0.02889218418880935,0.044,2025-04-13
MATW,0.6578947368421053,0.25,0.041307,0.17422128136077314,0.044,2025-04-13
MAXN,-1.3763440860215055,128.0,-0.14918,0.06336932321401315,0.044,2025-04-13
MBI,-17.838709677419356,2.765,-0.088276,0.11374841292623218,0.044,2025-04-13
MBIN,1.7521192449500522,0.556,0.105539,0.029860541234077262,0.044,2025-04-13
MBT,-0.6357267950963222,10.889999999999999,-0.14305,0.06496119294011107,0.044,2025-04-13
MBUU,0.3326049107256825,0.65143,0.079748,0.07869107290581284,0.044,2025-04-13
MBWM,0.6875000000000001,0.22000000000000003,0.094268,0.030128796946982127,0.044,2025-04-13
MBX,-0.023311627838493325,0.06332999999999966,-0.082306,0.08927774613585665,0.044,2025-04-13
MCB,0.26050420168067234,0.4650000000000001,-0.024679,0.2124356506314862,0.044,2025-04-13
MCD,0.13778709383333754,0.38389000000000006,0.011791,0.05024603721848986,0.044,2025-04-13
MCFT,0.4469914040114614,0.31200000000000006,0.107708,0.04327742770588453,0.044,2025-04-13
MCHP,0.07882836284101312,0.05333999999999994,0.049123,0.170732326943767,0.044,2025-04-13
MCK,0.3203091455560326,1.492,0.052143,0.01837556085324779,0.044,2025-04-13
MCRB,2.5555459534200407,1.18286,0.203785,0.05127350256828279,0.044,2025-04-13
MCRI,0.6607555898226677,0.4285,0.10982,0.0353170894848284,0.044,2025-04-13
MCW,-0.058823529411764754,0.0050000000000000044,0.008919,0.7180825929709834,0.044,2025-04-13
MDAI,-0.04350094567273208,0.006670000000000009,-0.060606,0.49349469625579423,0.044,2025-04-13
MDRR,-3.75,4.8,0.055866,0.08254975838912129,0.044,2025-04-13
MDRX,1.4517410464899758,0.46778000000000003,0.042246,0.050859682067261346,0.044,2025-04-13
MDT,2.4578918014500837,0.4407,0.014524,0.05126898473292511,0.044,2025-04-13
MDU,0.8268489709702282,0.28967000000000004,-0.005631,0.1639144301652393,0.044,2025-04-13
MDV,-5.7142857142857135,0.7999999999999999,-0.047588,0.05421953455903747,0.044,2025-04-13
